'propiedad', 'código',
'no responsabilidad', 'inocencia',
'perdón', 'disculpa',
'perdón', 'arrepentimiento',
'defensa', 'protección',
'policias', 'autoridad',
'opción', 'alternativa',
'alternativa', 'opción',
'triunfo', 'victoria',
'imaginación', 'creatividad',
'cerebro', 'inteligencia',
'cabeza', 'cráneo',
'feroz', 'agresivo',
'habilidades', 'destrezas',
'agilidad/fuerza', 'aptitud',
'no amenaza', 'seguridad',
'sociedad', 'comunidad',
'positivo', 'favorable',
'seguir', 'continuar',
'misión', 'objetivo',
'situación', 'circunstancia',
'mal', 'negativo',
'cuidado', 'precaución',
'familia', 'parentesco',
'bien', 'excelente',
'bienestar', 'salud',
'no preocupación', 'tranquilidad',
'no tristeza', 'alegría',
'otro/alguien', 'individuo',
'beneficios', 'ventajas',
'ingreso', 'ganancia',
'beneficios', 'provecho',
'beneficios', 'utilidad',
'mayor', 'superior',
'bien', 'bueno',
'bien', 'correcto',
'correcto', 'preciso',
'correcto', 'adecuado',
'decisión', 'elección',
'ayuda', 'asistencia',
'ayuda', 'apoyo',
'guía', 'orientación',
'no mentir', 'verdad',
'verdad', 'honestidad',
'correcto', 'preciso',
'valor', 'importancia',
'no voluntad', 'obligación',
'deber', 'responsabilidad',
'tareas', 'obligaciones',
'imposición', 'coerción',
'hacer', 'realizar',
'elección', 'decisión',
'decidir', 'elegir',
'persecución', 'acoso',
'irracional', 'absurdo',
'persona', 'individuo',
'incapacidad', 'limitación',
'común', 'corriente',
'tratado', 'convenio',
'sintonía', 'armonía',
'misericordia', 'compasión',
'perdón', 'disculpa',
'empatía', 'comprensión',
'deber', 'responsabilidad',
'tareas', 'obligaciones',
'hacer', 'realizar',
'responsabilidad', 'obligación',
'proyecto', 'empresa',
'organización', 'estructura',
'trabajo', 'empleo',
'justificación', 'argumento',
'argumentación', 'razonamiento',
'escape', 'huida',
'mentira', 'falsedad',
'habilidades', 'destrezas',
'deporte', 'actividad física',
'música', 'arte sonoro',
'habilidades', 'destrezas',
'chance', 'oportunidad',
'cortesía', 'amabilidad',
'destreza', 'habilidad',
'distintos', 'diferentes',
'miedo', 'temor',
'talento', 'habilidad',
'actividades', 'tareas',
'habilidades', 'destrezas',
'positivo', 'favorable',
'imaginación', 'creatividad',
'hacer', 'realizar',
'cuidado', 'precaución',
'padres', 'familia',
'confianza', 'seguridad',
'Dios', 'divinidad',
'bien', 'excelente',
'bien', 'bueno',
'bien', 'correcto',
'padres', 'familia',
'bien', 'excelente',
'bien', 'bueno',
'mal', 'negativo',
'mal', 'incorrecto',
'miedo', 'temor',
'evitación', 'rechazo',
'anhelo', 'deseo',
'muchos', 'varios',
'bien', 'excelente',
'alivio', 'descanso',
'bienestar', 'salud',
'acuerdo', 'convenio',
'respaldo', 'apoyo',
'preparación', 'organización',
'éxito', 'triunfo',
'galletas', 'dulces',
'sólo una', 'única',
'negativo', 'desfavorable',
'lo último que se pierde', 'esperanza',
'fe', 'creencia',
'elección', 'decisión',
'mente', 'intelecto',
'acotación', 'observación',
'caracterización', 'descripción',
'dinero', 'efectivo',
'hacer', 'realizar',
