'propiedad', 'código',
'culpa', 'responsabilidad',
'invento', 'creación',
'mentira', 'falsedad',
'felicidad', 'alegría',
'meta', 'objetivo',
'deseo', 'anhelo',
'suerte', 'fortuna',
'esfuerzo', 'trabajo',
'fijación', 'obsesión',
'enfermedad', 'patología',
'estructura', 'organización',
'ayuda', 'asistencia',
'estrategia', 'plan',
'empatía', 'comprensión',
'sufrimiento', 'dolor',
'no mejoría', 'empeoramiento',
'bien', 'positivo',
'lo último que se pierde', 'esperanza',
'fuerza', 'fortaleza',
'habilidades', 'destrezas',
'características', 'atributos',
'pensamiento', 'idea',
'correcto', 'adecuado',
'opción', 'alternativa',
'elección', 'decisión',
'compromiso', 'responsabilidad',
'análisis', 'examen',
'opinión', 'punto de vista',
'cuidado', 'precaución',
'precaución', 'prudencia',
'evitación', 'prevención',
'problemas', 'dificultades',
'cambio corporal', 'transformación',
'alivio', 'descanso',
'real', 'verdadero',
'mente', 'cerebro',
'idea', 'concepto',
'abstracción', 'conceptualización',
'remordimiento', 'culpa',
'mal', 'negativo',
'desesperanza', 'desilusión',
'impaciencia', 'ansiedad',
'intranquilidad', 'nerviosismo',
'acuerdo', 'convenio',
'argumentación', 'razonamiento',
'justificación', 'fundamentación',
'contrato', 'acuerdo legal',
'pacto', 'convenio',
'tratado', 'acuerdo internacional',
'convenio', 'acuerdo',
'tranquilidad', 'calma',
'no riesgo', 'seguridad',
'positivo', 'favorable',
'querer', 'amar',
'fe', 'creencia',
'sentido', 'significado',
'diccionario', 'glosario',
'palabra', 'vocablo',
'gratitud', 'agradecimiento',
'búsqueda', 'investigación',
'laboral', 'trabajo',
'objetivos', 'metas',
'camino', 'ruta',
'ataque', 'agresión',
'advertencia', 'aviso',
'cabeza', 'cabeza',
'cierto', 'verdadero',
'cuestionamiento', 'interrogante',
'descontrol', 'caos',
'susto', 'miedo',
'amenaza', 'peligro',
'persona', 'individuo',
'evitación', 'prevención',
'dos o más partes', 'múltiples partes',
'pacto', 'convenio',
'común', 'compartido',
'incontrolable', 'imparable',
'personal', 'individual',
'felicidad', 'alegría',
'bien', 'positivo',
'sentimiento', 'emoción',
'organización', 'empresa',
'telefonía', 'comunicación',
'actividades', 'tareas',
'acuerdo', 'convenio',
'procedimiento', 'método',
'pasos', 'etapas',
'receta', 'fórmula',
'anticipación', 'previsión',
'análisis', 'examen',
'confianza', 'seguridad',
'policías', 'agentes',
'guardias', 'vigilantes',
'estado', 'condición',
'peligro', 'riesgo',
'paz', 'tranquilidad',
'ganar', 'victoria',
'riesgo', 'peligro',
'daño', 'perjuicio',
'mal', 'negativo',
'alternativa', 'opción',
'chance', 'oportunidad'
