'propiedad', 'código',
'simpatía', 'amabilidad',
'depresión', 'tristeza',
'calidez', 'afecto',
'no cambio', 'invariabilidad',
'invariable', 'invariabilidad',
'impecabilidad', 'perfección',
'desequilibrio', 'desbalance',
'aprieto', 'dificultad',
'apuro', 'prisa',
'acontecimiento importante', 'evento relevante',
'libros', 'literatura',
'encriptar', 'codificar',
'conseguir', 'obtener',
'mentalización', 'visualización',
'orden', 'organización',
'comprar', 'adquirir',
'segunda', 'segundo',
'educación', 'instrucción',
'gasto energético', 'consumo de energía',
'equilibrio', 'balance',
'desesperanza', 'desaliento',
'manera', 'forma',
'conveniencia', 'oportunidad',
'no daño', 'no perjuicio',
'rabia', 'enojo',
'invulnerable', 'inmune',
'estabilidad', 'equilibrio',
'alarma', 'alerta',
'no acción', 'inacción',
'acompañamiento', 'apoyo',
'herido', 'lesionado',
'afirmación', 'declaración',
'planificación', 'organización',
'intimidación', 'amenaza',
'amabilidad', 'gentileza',
'delincuencia', 'crimen',
'manejar con alcohol', 'conducir bajo los efectos del alcohol',
'enfermedad terminal', 'enfermedad incurable',
'querer', 'desear',
'otro/alguien', 'tercero',
'pasos', 'procedimiento',
'multiple', 'varios',
'resguardo', 'protección',
'fijación', 'obsesión',
'experimento', 'prueba',
'impaciencia', 'ansiedad',
'dadas', 'entregadas',
'no distorsión', 'no deformación',
'tristeza', 'pena',
'líquido', 'fluido',
'confirmación', 'verificación',
'constructivo', 'positivo',
'no terminan', 'no finalizan',
'no físico', 'no material',
'tomar/dejar', 'adquirir/dejar',
'consecuencias', 'resultados',
'estrategia', 'plan',
'organización', 'estructura',
'objetivos', 'metas',
'países', 'naciones',
'factible', 'posible',
'dicha', 'felicidad',
'ingreso', 'entrada',
'costo', 'precio',
'guardias', 'vigilancia',
'pacto', 'acuerdo',
'fobia', 'miedo',
'aceptación', 'aprobación',
'incorrecto', 'equivocado',
'incendio', 'fuego',
'meta', 'objetivo',
'búsqueda', 'investigación',
'éxito', 'logro',
'proposición', 'propuesta',
'escasez', 'falta',
'esquema', 'plan',
'cualidades', 'atributos',
'negativo', 'adverso',
'estadística', 'datos',
'justicia', 'equidad',
'juicio', 'opinión',
'contrato', 'acuerdo',
'reglas', 'normas',
'comer', 'alimentarse',
'mujeres', 'femenino',
'empresas', 'compañías',
'cámaras', 'videocámaras',
'el mejor', 'óptimo',
'rápidez', 'velocidad',
'misa', 'culto religioso',
'aceptación', 'aprobación',
'determinación', 'resolución',
'honestidad', 'sinceridad',
'diccionario', 'glosario',
'alejamiento', 'distancia',
'innegable', 'indiscutible',
'cambio corporal', 'transformación física',
'anticipación', 'previsión',
'características', 'atributos',
'preocupación', 'inquietud',
'positivo', 'favorable',
'intranquilidad', 'nerviosismo',
'no tristeza', 'alegría',
'disfrute', 'goce',
'no mentir', 'veracidad',
'confianza', 'seguridad',
'cierto', 'verdadero'
