'favor', 'ayuda',
'dinero', 'efectivo',
'dinero', 'moneda',
'dinero', 'billete',
'bien', 'beneficio',
'rendimiento', 'eficiencia',
'alegría', 'felicidad',
'familia', 'parentesco',
'sonrisa', 'risueño',
'risa', 'carcajada',
'cerebro', 'inteligencia',
'corriente', 'electricidad',
'muchos', 'varios',
'idea', 'concepto',
'peligro', 'riesgo',
'compromiso', 'responsabilidad',
'arrepentimiento', 'remordimiento',
'angustia', 'ansiedad',
'explicación', 'aclaración',
'diccionario', 'vocabulario',
'protección', 'seguridad',
'juego de mesa', 'tablero',
'deporte', 'actividad física',
'hacer', 'realizar',
'hacer', 'crear',
'chance', 'oportunidad',
'permitir', 'autorizar',
'no nuevos intentos', 'fracaso',
'aprovechar', 'beneficiar',
'descontrol', 'caos',
'estrés', 'tensión',
'plenitud', 'satisfacción',
'valor', 'importancia',
'no perder', 'ganar',
'ventas', 'comercialización',
'certeza', 'seguridad',
'temor', 'miedo',
'no hay en Chile', 'inexistente',
'pretexto', 'excusa',
'beneficios', 'ventajas',
'material', 'sustancia',
'concejo', 'consejo',
'virtud', 'bondad',
'sinceridad', 'honestidad',
'integridad', 'honestidad',
'ventana', 'abertura',
'calma', 'tranquilidad',
'vacaciones', 'descanso',
'amor', 'afecto',
'satisfacción', 'alegría',
'cualidad', 'atributo',
'necesario', 'indispensable',
'verdad', 'certeza',
'cualidad', 'atributo',
'verdad', 'certeza',
'descripción', 'explicación',
'previo', 'anterior',
'error', 'equivocación',
'decisiones', 'elecciones',
'matemáticas', 'cálculos',
'emoción', 'sentimiento',
'logro', 'éxito',
'motivación', 'estímulo',
'valor', 'importancia',
'juicio', 'opinión',
'dificultad', 'problema',
'credibilidad', 'confianza',
'sentimiento', 'emoción',
'castigo', 'penalización',
'tareas', 'obligaciones',
'reunión', 'encuentro',
'forzar', 'obligar',
'evasión', 'escape',
'ventas', 'comercialización',
'dos o más partes', 'compuesto',
'memoria', 'recuerdo',
'verdad', 'certeza',
'valor', 'importancia',
'calificativo', 'adjetivo',
'conciertos', 'espectáculos',
'certeza', 'seguridad',
'claridad', 'transparencia',
'policías', 'agentes',
'seguridad', 'protección',
'genialidad', 'creatividad',
'significado', 'sentido',
'real', 'verdadero',
'lástima', 'pena',
'mente', 'cerebro',
'hacer sin', 'omitir',
'capacidad', 'habilidad',
'capacidad', 'aptitud',
'logro', 'éxito',
'motivación', 'estímulo',
'acción', 'actividad',
'significado', 'sentido',
'ahogamiento', 'asfixia',
'causa', 'motivo',
'mente', 'cerebro',
'desesperación', 'angustia',
'capacidad', 'habilidad',
'destreza', 'habilidad',
'capacidad', 'habilidad',
'pensamiento', 'idea',
'Dios', 'deidad',
'saber', 'conocimiento',
'certeza', 'seguridad',
'ánimo', 'estado de ánimo',
'angustia', 'ansiedad',
'pensamiento', 'idea',
'realización', 'logro',
'pensamiento', 'idea',
'contradecir', 'refutar',
'opinión', 'punto de vista',
'ansiedad', 'preocupación',
'pensamiento', 'idea',
'respeto', 'consideración',
'cuidado', 'precaución',
'opinión', 'punto de vista',
'lenguaje', 'idioma',
'diferentes', 'variados',
'actual', 'presente',
'bomba', 'explosivo'
