'propiedad', 'código',
'alegría', 'felicidad',
'amenaza', 'peligro',
'riesgo', 'peligro',
'inseguridad', 'peligro',
'negativo', 'desfavorable',
'amenaza', 'peligro',
'futuro', 'porvenir',
'fe', 'creencia',
'futuro', 'porvenir',
'fe', 'creencia',
'futuro', 'porvenir',
'personal/grupal', 'colectivo',
'trabajo', 'labor',
'futuro', 'porvenir',
'preocupación', 'inquietud',
'enfermedad', 'afección',
'pacto', 'acuerdo',
'unión', 'conexión',
'consenso', 'acuerdo',
'importante', 'relevante',
'dos o más partes', 'pluralidad',
'perjuicio', 'detrimento',
'advertencia', 'aviso',
'real', 'verdadero',
'cuidado', 'precaución',
'responsabilidad', 'obligación',
'hacer', 'realizar',
'locura', 'insensatez',
'lógica', 'razonamiento',
'cerebro', 'intelecto',
'lógica', 'razonamiento',
'elección', 'opción',
'explicación', 'aclaración',
'término', 'concepto',
'aprobación', 'consentimiento',
'premio', 'recompensa',
'ingreso', 'entrada',
'intercambio', 'cambio',
'posibilidad', 'opción',
'necesario', 'indispensable',
'aprovechar', 'beneficiar',
'no agresiva', 'pacífica',
'petición', 'solicitud',
'distintos', 'diferentes',
'descontrol', 'caos',
'perdida', 'pérdida',
'emoción', 'sentimiento',
'dolor', 'sufrimiento',
'consecuencias', 'resultados',
'responsabilidad', 'obligación',
'conciencia', 'conocimiento',
'advertencia', 'aviso',
'terror', 'miedo',
'verdad', 'realidad',
'decir', 'expresar',
'bien', 'bueno',
'transparencia', 'claridad',
'no mentir', 'sinceridad',
'bien', 'bueno',
'ganar', 'vencer',
'sortear', 'superar',
'deber', 'obligación',
'humano', 'persona',
'trato', 'relación',
'entendimiento', 'comprensión',
'negocios', 'empresas',
'relación', 'vínculo',
'pena', 'tristeza',
'sentimiento', 'emoción',
'muchos', 'varios',
'transparencia', 'claridad',
'verdad', 'realidad',
'aceptación', 'consentimiento',
'no mentir', 'sinceridad',
'verdad', 'realidad',
'utilidad', 'provecho',
'riqueza', 'abundancia',
'negocios', 'empresas',
'personal', 'individual',
'resultado final', 'conclusión',
'nerviosismo', 'ansiedad',
'angustia', 'aflicción',
'error', 'equivocación',
'inquietud', 'preocupación',
'fe', 'creencia',
'creencia', 'convicción',
'a ciegas', 'sin saber',
'sentimiento', 'emoción',
'trato', 'relación',
'punto de vista', 'perspectiva',
'idea', 'concepto',
'filosofía', 'pensamiento',
'expresión', 'manifestación',
'logro', 'éxito',
'bien', 'bueno',
'felicidad', 'alegría',
'logro', 'éxito',
'victoria', 'triunfo',
'honestidad', 'sinceridad',
'correcto', 'adecuado',
'transparencia', 'claridad',
'sinceridad', 'honestidad',
'arma', 'instrumento',
'tranquilidad', 'calma',
'conciencia', 'conocimiento',
'solución', 'respuesta',
'posibilidad', 'opción',
'momento', 'instante',
'dejar pasar', 'omitir',
'acción', 'actividad',
'deporte', 'actividad física',
'idea', 'concepto',
'tareas', 'actividades',
'virtud', 'cualidad',
'bien', 'bueno',
'trato', 'relación',
'tratado', 'acuerdo',
'división', 'separación',
'trastorno', 'desorden',
'daño', 'perjuicio',
'cuidado', 'precaución',
'advertencia', 'aviso',
'preservativo', 'condón'
