'propiedad', 'código',
'sinceridad', 'honestidad',
'aprovechar', 'utilizar',
'felicidad', 'alegría',
'trastorno', 'desorden',
'no vida', 'muerte',
'bases', 'fundamentos',
'aprovechar', 'utilizar',
'alerta', 'vigilante',
'sentimiento', 'emoción',
'conciencia', 'consciencia',
'desconocido', 'ignorado',
'angustia', 'ansiedad',
'compromiso', 'responsabilidad',
'oral/escrita', 'verbal/escrita',
'matemáticas', 'números',
'pensamiento', 'idea',
'abstracción', 'concepto',
'forma', 'figura',
'capacidad', 'habilidad',
'potencial', 'posibilidad',
'idea', 'concepto',
'perjuicio', 'daño',
'sonrisa', 'risa',
'amistad', 'compañerismo',
'chocolates', 'dulces',
'pretexto', 'excusa',
'reconocimiento', 'apreciación',
'especial', 'único',
'innovación', 'creatividad',
'suerte', 'fortuna',
'inteligencia', 'intelecto',
'reflexión', 'pensamiento',
'conversación', 'charla',
'existir', 'estar',
'reflexión', 'pensamiento',
'librarse', 'escapar',
'certificado', 'diploma',
'fundamental', 'esencial',
'pensamiento', 'idea',
'proporción', 'relación',
'reproche', 'crítica',
'filosofía', 'pensamiento',
'inseguridad', 'incertidumbre',
'razonamiento', 'lógica',
'asociación', 'conexión',
'conciencia', 'consciencia',
'incertidumbre', 'duda',
'incomodidad', 'malestar',
'enfermedad', 'enfermo',
'variables', 'factores',
'potencia', 'poder',
'sinceridad', 'honestidad',
'evidencia', 'prueba',
'pureza', 'limpieza',
'cualidad', 'atributo',
'fin mayor', 'objetivo principal',
'no planeado', 'imprevisto',
'mejorar', 'mejoramiento',
'emoción', 'sentimiento',
'crítica', 'evaluación',
'futuro', 'porvenir',
'ambigüedad', 'duda',
'diferentes', 'variados',
'emoción', 'sentimiento',
'sentimiento', 'emoción',
'perjuicio', 'daño',
'ingenio', 'inteligencia',
'interno', 'interior',
'mutuales', 'recíprocos',
'sentimiento', 'emoción',
'sensación', 'percepción',
'guerras', 'conflictos',
'hambre', 'falta de comida',
'saber', 'conocimiento',
'lóbulo frontal', 'parte del cerebro',
'no cumplimiento', 'incumplimiento',
'irresponsabilidad', 'falta de responsabilidad',
'pérdidas', 'desperdicio',
'imperativo', 'obligatorio',
'reflexión', 'pensamiento',
'mental', 'psicológico',
'riqueza', 'abundancia',
'pocos', 'escasos',
'innato', 'natural',
'plenitud', 'satisfacción',
'payaso', 'bufón',
'integridad', 'honestidad',
'moral', 'ética',
'tensión', 'estrés',
'todos los días', 'diariamente',
'nombre', 'identificación',
'trastorno', 'desorden',
'arrepentimiento', 'remordimiento',
'inconsciente', 'subconsciente',
'explicación', 'aclaración',
'ánimo', 'estado de ánimo',
'cosa', 'objeto',
'preferencia', 'elección',
'demostración', 'prueba',
'cordialidad', 'amabilidad',
'repetición', 'reiteración',
'no más allá', 'limitado',
'descripción', 'explicación',
'explicación', 'aclaración',
'conocimiento', 'sabiduría',
'conocimiento', 'sabiduría',
'término', 'palabra',
'poder', 'capacidad',
'dominio', 'control',
'atención', 'interés',
'restringir', 'limitar',
'sabiduría', 'conocimiento',
'saber', 'conocimiento',
'crítico', 'evaluador',
'jaque', 'amenaza',
'sensación', 'percepción',
'a salvo', 'seguro',
'modelo', 'ejemplo',
'justo', 'equitativo',
'compromiso', 'responsabilidad',
'explicación', 'aclaración',
'sueldo', 'salario',
'tranquilidad', 'calma'
