'propiedad', 'código',
'habilidades', 'aptitudes',
'no amenaza', 'inofensivo',
'satisfacción', 'contento',
'otro/alguien', 'tercero',
'mente', 'intelecto',
'subterfugio', 'engaño',
'menoscabo', 'deterioro',
'orden', 'organización',
'análisis', 'examen',
'mente', 'intelecto',
'intelectual', 'cerebral',
'aspiraciones', 'metas',
'habilidades', 'aptitudes',
'idoneidad', 'competencia',
'realización', 'logro',
'realización', 'logro',
'objetivos', 'metas',
'simpatía', 'afinidad',
'risa', 'carcajada',
'correcto', 'adecuado',
'argumentación', 'razonamiento',
'valor', 'importancia',
'no mentir', 'veracidad',
'anhelo', 'deseo',
'empatía', 'comprensión',
'piedad', 'compasión',
'misericordia', 'compasión',
'ataque', 'agresión',
'ataque', 'agresión',
'habilidades', 'aptitudes',
'facilidad', 'destreza',
'rápidez', 'velocidad',
'características', 'atributos',
'agilidad/fuerza', 'destreza',
'mente', 'intelecto',
'opinión', 'punto de vista',
'prevención', 'precaución',
'candados', 'cerraduras',
'confianza', 'seguridad',
'no preocupación', 'tranquilidad',
'gratitud', 'agradecimiento',
'apuro', 'prisa',
'alerta', 'precaución',
'organización', 'orden',
'nerviosismo', 'ansiedad',
'estrés', 'tensión',
'crisis', 'emergencia',
'pacto', 'acuerdo',
'deber', 'obligación',
'consenso', 'acuerdo',
'gratitud', 'agradecimiento',
'reconocimiento', 'apreciación',
'información', 'datos',
'análisis', 'examen',
'real', 'verdadero',
'características', 'atributos',
'exceso', 'sobrante',
'dinero', 'efectivo',
'destreza', 'habilidad',
'bien', 'correcto',
'opción', 'elección',
'gratitud', 'agradecimiento',
'bien', 'correcto',
'cuadrado', 'rectángulo',
'problemas', 'dificultades',
'diccionario', 'glosario',
'placer', 'gozo',
'positivo', 'favorable',
'no tristeza', 'alegría',
'bienestar', 'comodidad',
'habilidades', 'aptitudes',
'facilidad', 'destreza',
'manejo', 'control',
'facilidad', 'destreza',
'don', 'talento',
'sobresaliente', 'excelente',
'personal', 'individual',
'advertencia', 'aviso',
'castigo', 'penalización',
'problemas', 'dificultades',
'proporción', 'relación',
'siempre', 'siempre',
'seguridad', 'protección',
'estrés', 'tensión',
'escasez', 'falta',
'ataque', 'agresión',
'intimidación', 'amenaza',
'habilidades', 'aptitudes',
'maniobra', 'movimiento',
'facilidad', 'destreza',
'personal', 'individual',
'interno', 'interior',
'verbalizable', 'expresable',
'subjetivo', 'personal',
'no riesgo', 'seguridad',
'no peligro', 'seguridad',
'cortesía', 'amabilidad',
'preparación', 'preparativos',
'pasos', 'etapas',
'estructura', 'organización',
'intranquilidad', 'inquietud',
'impaciencia', 'ansiedad',
'conformidad', 'aceptación',
'deber', 'obligación',
'alerta', 'precaución',
'exposición', 'presentación',
'idolatración', 'admiración',
'negativo', 'desfavorable',
'reconocimiento', 'apreciación',
'mal', 'incorrecto',
'sanación', 'curación',
'proyecto', 'plan',
'camino', 'ruta',
'coordinación', 'organización',
'organización', 'orden',
'meta', 'objetivo',
'solución', 'respuesta',
'estudiar', 'aprender',
'riesgo', 'peligro',
'angustia', 'ansiedad',
'extremos', 'límites',
'empatía', 'comprensión',
'entendimiento', 'comprensión'
