'propiedad', 'código',
'no marginal', 'exclusivo',
'favor', 'preferencia',
'dinero', 'efectivo',
'dinero', 'capital',
'dinero', 'moneda',
'bien', 'prosperidad',
'rendimiento', 'eficiencia',
'alegría', 'felicidad',
'familia', 'parentesco',
'sonrisa', 'risueño',
'risa', 'carcajada',
'cerebro', 'intelecto',
'corriente', 'normal',
'muchos', 'abundancia',
'idea', 'concepto',
'peligro', 'riesgo',
'compromiso', 'obligación',
'arrepentimiento', 'remordimiento',
'angustia', 'ansiedad',
'explicación', 'aclaración',
'diccionario', 'vocabulario',
'protección', 'seguridad',
'juego de mesa', 'tablero',
'deporte', 'actividad física',
'hacer', 'realizar',
'hacer', 'ejecutar',
'chance', 'oportunidad',
'permitir', 'autorizar',
'no nuevos intentos', 'última oportunidad',
'aprovechar', 'beneficiar',
'descontrol', 'caos',
'estrés', 'tensión',
'plenitud', 'satisfacción',
'valor', 'importancia',
'no perder', 'ganar',
'ventas', 'comercialización',
'certeza', 'seguridad',
'temor', 'miedo',
'no hay en Chile', 'inexistente',
'pretexto', 'excusa',
'beneficios', 'ventajas',
'material', 'sustancia',
'concejo', 'consejo',
'virtud', 'bondad',
'sinceridad', 'honestidad',
'integridad', 'honestidad',
'ventana', 'abertura',
'calma', 'tranquilidad',
'vacaciones', 'descanso',
'amor', 'afecto',
'satisfacción', 'contento',
'cualidad', 'atributo',
'necesario', 'indispensable',
'verdad', 'realidad',
'cualidad', 'característica',
'verdad', 'certeza',
'descripción', 'explicación',
'previo', 'anterior',
'error', 'equivocación',
'desiciones', 'elecciones',
'matemáticas', 'cálculos',
'emoción', 'sentimiento',
'logro', 'éxito',
'motivación', 'estímulo',
'valor', 'importancia',
'juicio', 'opinión',
'dificultad', 'problema',
'credibilidad', 'confianza',
'sentimiento', 'emoción',
'castigo', 'penalización',
'tareas', 'obligaciones',
'reunión', 'encuentro',
'forzar', 'obligar',
'evación', 'escape',
'ventas', 'comercialización',
'dos o más partes', 'múltiples',
'memoria', 'recuerdo',
'verdad', 'realidad',
'valor', 'importancia',
'calificativo', 'adjetivo',
'conciertos', 'espectáculos',
'certeza', 'seguridad',
'claridad', 'transparencia',
'policias', 'agentes',
'seguridad', 'protección',
'genialidad', 'creatividad',
'significado', 'sentido',
'real', 'verdadero',
'lástima', 'pena',
'mente', 'intelecto',
'hacer sin', 'omitir',
'capacidad', 'habilidad',
'capacidad', 'aptitud',
'logro', 'éxito',
'motivación', 'estímulo',
'acción', 'actividad',
'significado', 'sentido',
'ahogamiento', 'asfixia',
'causa', 'motivo',
'mente', 'intelecto',
'desesperación', 'angustia',
'capacidad', 'habilidad',
'destreza', 'habilidad',
'capacidad', 'aptitud',
'pensamiento', 'idea',
'Dios', 'divinidad',
'saber', 'conocimiento',
'certeza', 'seguridad',
'ánimo', 'estado de ánimo',
'angustia', 'ansiedad',
'pensamiento', 'idea',
'realización', 'logro',
'pensamiento', 'idea',
'contradecir', 'refutar',
'opinión', 'punto de vista',
'ansiedad', 'preocupación',
'pensamiento', 'idea',
'respeto', 'consideración',
'cuidado', 'precaución',
'opinión', 'punto de vista',
'lenguaje', 'idioma',
'diferentes', 'variados',
'actual', 'presente'
