'propiedad', 'código',
'sentimiento', 'emoción',
'favor', 'aprecio',
'cariño', 'aprecio',
'perjuicio', 'daño',
'colegio', 'escuela',
'capacidad', 'habilidad',
'no discapacidad', 'habilidad',
'no fracaso', 'éxito',
'error', 'equivocación',
'razonamiento', 'pensamiento',
'barrera', 'obstáculo',
'innato', 'natural',
'reflexión', 'pensamiento',
'tranquilidad', 'calma',
'pago', 'remuneración',
'medición', 'evaluación',
'respeto', 'consideración',
'amenaza', 'peligro',
'organización', 'orden',
'pensamiento', 'idea',
'trato', 'interacción',
'legal', 'jurídico',
'sinceridad', 'honestidad',
'felicidad', 'alegría',
'no instinto', 'razonamiento',
'no solución', 'problema',
'mayor cantidad', 'abundancia',
'crítica', 'opinión',
'idea', 'pensamiento',
'precaución', 'cuidado',
'protección', 'seguridad',
'virtud', 'cualidad',
'creencia', 'convicción',
'religión', 'creencia',
'trastorno', 'desorden',
'ámino', 'estado de ánimo',
'llanto', 'llorar',
'desempeño', 'rendimiento',
'verdad', 'realidad',
'regalo', 'obsequio',
'factor', 'elemento',
'conciencia', 'conocimiento',
'aprovechar', 'utilizar',
'todos', 'todos',
'atención', 'interés',
'por abuelos', 'herencia',
'ganar', 'victoria',
'aprecio', 'valoración',
'corazón', 'sentimiento',
'sanción', 'castigo',
'cualidad', 'característica',
'venganza', 'revancha',
'explicación', 'descripción',
'pureza', 'inocencia',
'leyes', 'normas',
'ventaja', 'beneficio',
'vida laboral', 'trabajo',
'mapa', 'plano',
'agobio', 'estrés',
'locura', 'insanidad',
'relación', 'conexión',
'negocios', 'empresas',
'aferrar', 'agarrar',
'desesperación', 'angustia',
'descripción', 'explicación',
'compromiso', 'responsabilidad',
'orientación', 'dirección',
'encaminar', 'dirigir',
'enseñanza', 'educación',
'incomodidad', 'molestia',
'expectativa', 'esperanza',
'mejorar', 'mejoramiento',
'conocimiento', 'saber',
'competencia', 'rivalidad',
'calma', 'tranquilidad',
'disyunción', 'opción',
'incertidumbre', 'duda',
'trato', 'interacción',
'compromiso', 'responsabilidad',
'malestar', 'incomodidad',
'enojo', 'ira',
'influencia', 'impacto',
'emoción', 'sentimiento',
'estado emocional', 'sentimiento',
'adrenalina', 'excitación',
'descripción', 'explicación',
'secreto', 'confidencia',
'ganar', 'victoria',
'académico', 'escolar',
'tranquilidad', 'calma',
'muerte', 'fallecimiento'
