'propiedad', 'código',
'perdón', 'disculpa',
'objetivos', 'metas',
'organización', 'estructura',
'estrategia', 'plan',
'capacidad', 'habilidad',
'personal', 'equipo',
'meta', 'objetivo',
'blandas', 'suaves',
'trabajo', 'labor',
'utilidad', 'beneficio',
'no mentir', 'veracidad',
'confianza', 'seguridad',
'fe', 'creencia',
'ganar', 'victoria',
'innovación', 'creatividad',
'éxito', 'logro',
'problemas', 'dificultades',
'alegría', 'felicidad',
'sentimiento', 'emoción',
'no tristeza', 'alegría',
'comprensión', 'entendimiento',
'lógica', 'razonamiento',
'análisis', 'examen',
'vida', 'existencia',
'inteligencia', 'intelecto',
'abstracción', 'concepto',
'empatía', 'compasión',
'paciencia', 'tolerancia',
'impaciencia', 'intranquilidad',
'impulso', 'deseo',
'angustia', 'ansiedad',
'ambigüedad', 'incertidumbre',
'apuro', 'prisa',
'comodidad', 'confort',
'estabilidad', 'equilibrio',
'equilibrio', 'balance',
'control', 'dominio',
'espacio', 'lugar',
'concreto', 'real',
'hechos', 'datos',
'constante', 'continuo',
'precisión', 'exactitud',
'habilidades', 'destrezas',
'facilidad', 'sencillez',
'maestría', 'dominio',
'seguridad', 'protección',
'destreza', 'habilidad',
'poder', 'autoridad',
'opción', 'elección',
'inestabilidad', 'inseguridad',
'sensación', 'sentimiento',
'tensión', 'estrés',
'estrés', 'presión',
'tranquilidad', 'calma',
'pensamiento', 'idea',
'razonamiento', 'argumento',
'orden', 'organización',
'bien', 'bondad',
'claro', 'evidente',
'favor', 'ayuda',
'atención', 'cuidado',
'sociedad', 'comunidad',
'reglas', 'normas',
'cortesía', 'educación',
'amabilidad', 'gentileza',
'nerviosismo', 'ansiedad',
'preocupación', 'inquietud',
'querer', 'amar',
'sudor', 'transpiración',
'competencia', 'rivalidad',
'todos', 'todos',
'deber', 'obligación',
'responsabilidad', 'compromiso',
'hacer', 'realizar',
'concejo', 'consejo',
'mejorar', 'mejoramiento',
'corrección', 'rectificación',
'humano', 'persona',
'argumentación', 'razonamiento',
'lema patrio', 'slogan nacional',
'búsqueda', 'investigación',
'dinero', 'efectivo',
'confianza', 'seguridad',
'antivirus', 'protección',
'no peligro', 'seguridad',
'resguardo', 'protección',
'guardias', 'seguridad',
'protección', 'seguridad',
'piedad', 'compasión',
'misericordia', 'compasión',
'tristeza', 'pena',
'estrategia', 'plan',
'llegar', 'alcanzar'
