'propiedad', 'código',
'intranquilidad', 'ansiedad',
'impaciencia', 'ansiedad',
'fuera de lugar', 'inapropiado',
'prevención', 'precaución',
'bien/mal', 'calidad',
'auxilio', 'ayuda',
'suceso', 'evento',
'vida', 'existencia',
'rápidez', 'velocidad',
'físico', 'corporal',
'ejemplo', 'ilustración',
'no delincuencia', 'legalidad',
'confianza', 'seguridad',
'consentimiento', 'aprobación',
'premio', 'recompensa',
'complacencia', 'satisfacción',
'ataque', 'agresión',
'choque', 'colisión',
'análisis numérico', 'cálculo',
'seguridad', 'protección',
'borrador', 'borrador',
'deseo', 'anhelo',
'querer', 'deseo',
'inquietud', 'preocupación',
'a favor', 'a favor',
'convenio', 'acuerdo',
'pacto', 'acuerdo',
'estrategia', 'plan',
'veracidad', 'verdad',
'no mentir', 'honestidad',
'remordimiento', 'culpa',
'consejo', 'recomendación',
'ahogamiento', 'asfixia',
'optar', 'elegir',
'real', 'realidad',
'opción', 'elección',
'camino', 'ruta',
'desafío', 'reto',
'palpitaciones', 'latidos',
'consecuencias', 'resultados',
'anticipación', 'expectativa',
'sufrimiento', 'dolor',
'dinero', 'efectivo',
'satisfacción', 'alegría',
'objetivos', 'metas',
'deseo', 'anhelo',
'permitir', 'autorizar',
'deber', 'responsabilidad',
'imposición', 'obligación',
'responsabilidad', 'obligación',
'quehaceres', 'tareas',
'labia', 'habilidad verbal',
'real', 'realidad',
'concreto', 'específico',
'palabra', 'vocablo',
'estipulación', 'condición',
'diccionario', 'vocabulario',
'deseo', 'anhelo',
'mal', 'maldad',
'observación', 'análisis',
'responsabilidad', 'obligación',
'disgusto', 'desagrado',
'placer', 'satisfacción',
'meta', 'objetivo',
'satisfacción', 'alegría',
'consenso', 'acuerdo',
'alianza', 'asociación',
'sin salida', 'atolladero',
'incontrolable', 'inmanejable',
'pánico', 'miedo',
'monetario', 'económico',
'don', 'talento',
'empatía', 'comprensión',
'estabilidad', 'equilibrio',
'no peligro', 'seguridad',
'candados', 'cerraduras',
'no voluntad', 'falta de voluntad',
'confort', 'comodidad',
'justificación', 'razón',
'deporte', 'actividad física',
'importante', 'significativo',
'habilidades', 'destrezas',
'deporte', 'actividad física',
'motricidad', 'coordinación',
'habilidades', 'destrezas',
'esquivar', 'evitar',
'agilidad/fuerza', 'destreza',
'esfuerzo', 'dedicación',
'esfuerzo', 'dedicación',
'cumplimiento', 'realización',
'intranquilidad', 'ansiedad',
'querer', 'deseo',
'omisión', 'exclusión',
'miedo', 'temor',
'advertencia', 'aviso',
'ataque', 'agresión',
'no saber', 'ignorancia',
'tratamiento contra', 'terapia para',
'ataque', 'agresión',
'guardias', 'seguridad',
'contraseña', 'clave',
'dinero', 'efectivo',
'confianza', 'seguridad',
'entendimiento', 'comprensión',
'visión', 'perspectiva',
'entendimiento', 'comprensión',
'común', 'compartido',
'rendición', 'entrega',
'empatía', 'comprensión',
'triunfo', 'victoria',
'logro', 'éxito',
'meta', 'objetivo',
'alegría', 'felicidad',
'satisfacción', 'alegría',
'risa', 'carcajada',
'opción', 'elección',
'voluntad', 'determinación',
'correcto', 'adecuado',
'concejo', 'recomendación',
'advertencia', 'aviso'
