'propiedad', 'código',
'posibilidad', 'probabilidad',
'ganar', 'victoria',
'desesperación', 'desesperanza',
'búsqueda', 'exploración',
'persona', 'individuo',
'individual', 'personal',
'confort', 'comodidad',
'posibilidad', 'probabilidad',
'muchos', 'varios',
'irrefutable', 'indiscutible',
'no discusión', 'consenso',
'bien', 'bueno',
'recriminación', 'acusación',
'mal', 'malo',
'advertencia', 'aviso',
'daño', 'perjuicio',
'mentira', 'falsedad',
'evitación', 'elusión',
'no verdad', 'falsedad',
'gratitud', 'agradecimiento',
'negativo', 'adverso',
'consenso', 'acuerdo',
'entendimiento', 'comprensión',
'sublimar', 'transcender',
'cuastionamiento', 'interrogación',
'lógica', 'razonamiento',
'entendimiento', 'comprensión',
'aspiraciones', 'metas',
'no lógica', 'irracionalidad',
'descontrol', 'desorden',
'malas decisiones', 'errores',
'estrés', 'tensión',
'amenaza', 'peligro',
'remordimiento', 'culpa',
'castigo', 'penalización',
'herramienta', 'instrumento',
'facilidad', 'simplicidad',
'facilidad', 'simplicidad',
'real', 'verdadero',
'desarrollo', 'crecimiento',
'posibilidad', 'probabilidad',
'durante la vida', 'a lo largo de la vida',
'caracterización', 'descripción',
'datallar', 'detallar',
'significado', 'importancia',
'mente', 'cerebro',
'mente', 'cerebro',
'mente', 'cerebro',
'evación', 'escape',
'evación', 'escape',
'elección', 'decisión',
'fuerza', 'fortaleza',
'buscar exceso', 'sobrepasar',
'no mentir', 'decir la verdad',
'no mentir', 'decir la verdad',
'nerviosismo', 'ansiedad',
'estrés', 'tensión',
'esperar', 'aguardar',
'no paciencia', 'impaciencia',
'alteración', 'perturbación',
'incontrolable', 'inmanejable',
'opinión', 'punto de vista',
'solución', 'respuesta',
'punto de vista', 'perspectiva',
'ayuda', 'asistencia',
'solución', 'respuesta',
'humano', 'persona',
'solución', 'respuesta',
'mente', 'cerebro',
'riesgo', 'peligro',
'cuidado', 'precaución',
'afectación', 'impacto',
'motivación', 'estímulo',
'habilidades', 'destrezas',
'bien', 'bueno',
'problemas', 'dificultades',
'replanteamiento', 'reconsideración',
'verdad', 'veracidad',
'bien', 'bueno',
'no mentir', 'decir la verdad',
'bien', 'bueno',
'ayuda', 'asistencia',
'idolatración', 'admiración',
'certeza', 'seguridad',
'recompensa', 'premio',
'destreza', 'habilidad',
'habilidades', 'destrezas',
'deber', 'obligación',
'gratitud', 'agradecimiento',
'peligro', 'riesgo',
'miedo', 'temor',
'mal', 'malo',
'error', 'equivocación',
'facilidad', 'simplicidad',
'culpa', 'responsabilidad',
'valor', 'importancia',
'advertencia', 'aviso',
'protección', 'seguridad',
'daño', 'perjuicio',
'necesario', 'obligatorio',
'descontrol', 'desorden',
'responsabilidad', 'obligación',
'imperioso', 'urgente',
'gratitud', 'agradecimiento',
'argumentación', 'razonamiento',
'lógica', 'razonamiento',
'análisis', 'examen',
'lógica', 'razonamiento',
'subjetivo', 'personal',
'lógica', 'razonamiento',
'capacidad', 'habilidad',
'segurito(personaje)', 'seguridad',
'chance', 'oportunidad',
'estrategia', 'plan',
'deber', 'obligación',
'trabajo', 'labor',
'gratitud', 'agradecimiento',
'alegría', 'felicidad',
'no hacer', 'abstenerse',
'angustia', 'ansiedad',
'nerviosismo', 'ansiedad',
'satisfacción', 'alegría',
'felicidad', 'alegría'
