'propiedad', 'código',
'fe', 'creencia',
'fe', 'confianza',
'fe', 'esperanza',
'lógica', 'razonamiento',
'lógica', 'coherencia',
'sentido', 'significado',
'ayuda', 'asistencia',
'guía', 'orientación',
'verdad', 'certeza',
'verdad', 'veracidad',
'valor', 'importancia',
'hacer', 'realizar',
'elección', 'decisión',
'acción', 'actividad',
'dificultad', 'complicación',
'irracional', 'absurdo',
'incapacidad', 'inhabilidad',
'firma', 'autenticación',
'cierre', 'finalización',
'sentimiento', 'emoción',
'pena', 'tristeza',
'idea', 'concepto',
'personal/grupal', 'colectivo',
'estudiar', 'aprender',
'capacidad', 'habilidad',
'talento', 'habilidad',
'actividades', 'tareas',
'respeto', 'consideración',
'peligro', 'riesgo',
'práctica', 'ejercicio',
'mente', 'cerebro',
'psicológico', 'mental',
'razonamiento', 'argumento',
'necesario', 'importante',
'positivo/negativo', 'bueno/malo',
'respaldo', 'apoyo',
'tranquilidad', 'calma',
'firmeza', 'seguridad',
'gratitud', 'agradecimiento',
'riesgo', 'peligro',
'calma', 'serenidad',
'motivación', 'estímulo',
'perdida', 'pérdida',
'preparación', 'preparativo',
'trato', 'relación',
'insomnio', 'desvelo',
'posibilidad', 'opción',
'luz', 'iluminación',
'creencia', 'convicción',
'optimismo', 'esperanza',
'pensamiento', 'idea',
'conciencia', 'conocimiento',
'humano', 'persona',
'significado', 'importancia',
'no perder', 'conservar',
'ocasión', 'oportunidad',
'nerviosismo', 'ansiedad',
'angustia', 'aflicción',
'amenaza', 'peligro',
'daño', 'perjuicio',
'felicidad', 'alegría',
'cima', 'cumbre',
'no agradable', 'desagradable',
'recompensa', 'premio',
'opinión', 'punto de vista',
'protección', 'seguridad',
'adicción', 'dependencia',
'elementos', 'componentes',
'aprecio', 'valoración',
'pretexto', 'excusa',
'evación', 'escape',
'respuesta', 'contestación',
'ceder', 'conceder',
'comprensión', 'entendimiento',
'representatividad', 'representación',
'inseguridad', 'incertidumbre',
'trastorno', 'desorden',
'error', 'equivocación',
'motor', 'impulsor',
'probabilidad', 'posibilidad',
'futuro', 'porvenir',
'problemas', 'dificultades',
'no favorable', 'desfavorable',
'análisis', 'estudio',
'acusasión', 'señalamiento',
'castigo', 'penalización',
'desarrollo', 'crecimiento',
'disuasión', 'desaliento',
'leyes', 'normas',
'experiencia', 'vivencia',
'ventaja', 'beneficio',
'incerteza', 'inseguridad',
'descripción', 'explicación',
'buscar exceso', 'sobrepasar',
'estado', 'condición',
'no riesgo', 'seguridad',
'no bienestar', 'malestar',
'presión', 'presión',
'arrepentimiento', 'remordimiento',
'ganas', 'deseo',
'pensamiento', 'idea',
'guaguas', 'autobuses',
'exposición', 'presentación'
