'propiedad', 'código',
'visión', 'visual',
'concreto', 'material',
'invariable', 'constante',
'sólido', 'firme',
'óptimo', 'ideal',
'general', 'universal',
'libertad', 'libre',
'estabilidad', 'estable',
'apuro', 'prisa',
'equilibrio', 'balance',
'paciencia', 'tolerancia',
'educación', 'instrucción',
'notación', 'representación',
'reglas', 'normas',
'no discusión', 'consenso',
'corazón', 'amor',
'éxito', 'triunfo',
'generación', 'procreación',
'empresas', 'negocios',
'orgullo', 'soberbia',
'mejorar', 'optimizar',
'militar', 'armado',
'seguidores', 'adeptos',
'objetividad', 'imparcialidad',
'objetivos', 'metas',
'ataque', 'agresión',
'tristeza', 'melancolía',
'verbal/escrito', 'lingüístico',
'desesperanza', 'desaliento',
'impaciencia', 'ansiedad',
'orden', 'organización',
'estrategia', 'planificación',
'mapa', 'cartografía',
'coherencia', 'consistencia',
'lema patrio', 'slogan nacional',
'oferta', 'propuesta',
'empatía', 'comprensión',
'bondad', 'amabilidad',
'enemigo', 'adversario',
'no acción', 'inacción',
'querer', 'deseo',
'subjetivo', 'personal',
'problemas', 'dificultades',
'deseo', 'anhelo',
'remordimiento', 'culpa',
'no peligro', 'seguridad',
'guardias', 'vigilantes',
'invento', 'creación',
'fobia', 'miedo',
'opción', 'alternativa',
'escape', 'huida',
'muerte', 'fallecimiento',
'blanco', 'objetivo',
'búsqueda', 'investigación',
'gozo', 'alegría',
'positivo', 'favorable',
'no tristeza', 'alegría',
'imposición', 'mandato',
'intranquilidad', 'inquietud',
'cambio corporal', 'transformación física',
'no tolerancia', 'intolerancia',
'empatía', 'comprensión',
'alivio', 'desahogo',
'perdón', 'disculpa',
'análisis', 'examen',
'pasos', 'etapas',
'fijación', 'obsesión',
'éxtasis', 'euforia',
'acuerdo', 'convenio',
'compasión', 'piedad',
'piedad', 'compasión',
'intimidación', 'amenaza',
'delincuencia', 'crimen',
'características', 'atributos',
'agilidad/fuerza', 'destreza',
'no terminan', 'infinito',
'alejamiento', 'distancia',
'resguardo', 'protección',
'precaución', 'cuidado',
'criminales la violan', 'violación',
'rejas', 'barrotes',
'otro/alguien', 'individuo',
'ayuda', 'asistencia',
'manejar mal', 'maltrato',
'niños', 'infantes',
'lo último que se pierde', 'esperanza',
'estrategia', 'plan',
'estrategia', 'táctica',
'pasos', 'etapas',
'camino', 'ruta',
'querer', 'deseo',
'querer', 'amar',
'acuerdo', 'consenso',
'consentimiento', 'permiso',
'físico/verbal', 'corporal',
'imaginación', 'creatividad',
'despreocupación', 'relajación',
'lo último que se pierde', 'esperanza',
'impulso', 'instinto',
'esquema', 'plan',
'organización', 'estructura',
'sudor', 'transpiración',
'impaciencia', 'ansiedad',
'anticipación', 'expectativa',
'contrato', 'acuerdo',
'enojo', 'ira',
'habilidades', 'destrezas',
'habilidades', 'aptitudes',
'persona', 'individuo',
'individual', 'personal',
'análisis', 'examen'
