'propiedad', 'código',
'idea', 'concepto',
'aspiraciones', 'metas',
'ganar', 'victoria',
'logro', 'éxito',
'fíguras', 'formas',
'aptitud', 'habilidad',
'forma', 'figura',
'alegría', 'felicidad',
'sonrisa', 'risa',
'filosofía', 'pensamiento',
'virtud', 'bondad',
'verdad', 'realidad',
'comprensión', 'entendimiento',
'humano', 'persona',
'alerta', 'precaución',
'peligro', 'riesgo',
'advertencia', 'aviso',
'precaución', 'advertencia',
'miedo', 'temor',
'capacidad', 'habilidad',
'práctica', 'ejercicio',
'rendimiento', 'desempeño',
'personal', 'individual',
'reflexión', 'pensamiento',
'uno mismo', 'yo',
'identidad', 'personalidad',
'protección', 'seguridad',
'no riesgo', 'seguro',
'favor', 'ayuda',
'gratitud', 'agradecimiento',
'exposición', 'presentación',
'riesgo', 'peligro',
'alerta', 'precaución',
'inseguridad', 'incertidumbre',
'fe', 'creencia',
'lo último que se pierde', 'esperanza',
'imposible', 'irrealizable',
'objetividad', 'imparcialidad',
'futuro', 'porvenir',
'preocupación', 'inquietud',
'dos o más partes', 'varios',
'angustia', 'ansiedad',
'incapacidad', 'inhabilidad',
'responsabilidad', 'obligación',
'sentimiento', 'emoción',
'recompensa', 'premio',
'admitir', 'aceptar',
'positivo', 'favorable',
'elección', 'opción',
'postura', 'actitud',
'pensamiento', 'idea',
'cargante', 'pesado',
'significado', 'importancia',
'transmición', 'comunicación',
'irradiación', 'difusión',
'búsqueda', 'investigación',
'capacidad', 'habilidad',
'trabajo', 'labor',
'dominio', 'control',
'equivalencia', 'igualdad',
'matemáticas', 'cálculo',
'certeza', 'seguridad',
'estado', 'condición',
'fin semestre', 'finalización',
'enemigo', 'adversario',
'conciencia', 'conocimiento',
'aprendizaje', 'educación',
'cualidad', 'atributo',
'reflexión', 'pensamiento',
'mental', 'psicológico',
'abstracción', 'concepto',
'sensación', 'sentimiento',
'conformidad', 'aceptación',
'inseguridad', 'incertidumbre',
'incomodidad', 'molestia',
'trastorno', 'desorden',
'presión', 'estrés',
'tratado', 'acuerdo',
'amenaza', 'peligro',
'a salvo', 'seguro',
'extremos', 'límites',
'psicopatía', 'trastorno',
'mal', 'maldad',
'arrepentimiento', 'remordimiento',
'ayuda', 'asistencia',
'sabiduría', 'conocimiento',
'logro', 'éxito',
'orgullo', 'satisfacción',
'poder', 'fortaleza',
'no problemas', 'solución',
'emoción', 'sentimiento',
'compromiso', 'responsabilidad',
'necesario', 'obligatorio',
