'propiedad', 'código',
'justificación', 'razón',
'no responsabilidad', 'exención',
'perdón', 'disculpa',
'perdón', 'disculpa',
'defensa', 'protección',
'policias', 'agentes',
'opción', 'alternativa',
'alternativa', 'opción',
'triunfo', 'victoria',
'imaginación', 'creatividad',
'cerebro', 'mente',
'cabeza', 'cráneo',
'feroz', 'salvaje',
'habilidades', 'destrezas',
'agilidad/fuerza', 'aptitud',
'no amenaza', 'inofensivo',
'sociedad', 'comunidad',
'positivo', 'favorable',
'seguir', 'continuar',
'misión', 'objetivo',
'situación', 'circunstancia',
'mal', 'malo',
'cuidado', 'precaución',
'familia', 'parentela',
'bien', 'bueno',
'bienestar', 'comodidad',
'no preocupación', 'tranquilidad',
'no tristeza', 'alegría',
'otro/alguien', 'individuo',
'beneficios', 'ventajas',
'ingreso', 'ganancia',
'beneficios', 'ganancias',
'beneficios', 'ganancias',
'utilidad', 'provecho',
'mayor', 'superior',
'bien', 'bueno',
'bien', 'bueno',
'correcto', 'adecuado',
'correcto', 'adecuado',
'decisión', 'elección',
'ayuda', 'asistencia',
'ayuda', 'asistencia',
'guía', 'orientación',
'no mentir', 'verdad',
'verdad', 'certeza',
'correcto', 'adecuado',
'valor', 'importancia',
'no voluntad', 'involuntario',
'deber', 'obligación',
'tareas', 'labores',
'imposición', 'obligación',
'hacer', 'realizar',
'elección', 'decisión',
'decidir', 'elegir',
'persecución', 'acoso',
'irracional', 'absurdo',
'persona', 'individuo',
'incapacidad', 'inhabilidad',
'común', 'corriente',
'tratado', 'acuerdo',
'sintonía', 'armonía',
'misericordia', 'compasión',
'perdón', 'disculpa',
'empatía', 'comprensión',
'deber', 'obligación',
'tareas', 'labores',
'hacer', 'realizar',
'responsabilidad', 'obligación',
'proyecto', 'plan',
'organización', 'estructura',
'trabajo', 'empleo',
'justificación', 'razón',
'argumentación', 'explicación',
'escape', 'huida',
'mentira', 'falsedad',
'habilidades', 'destrezas',
'deporte', 'actividad física',
'música', 'sonido',
'habilidades', 'destrezas',
'chance', 'oportunidad',
'cortesía', 'amabilidad',
'destreza', 'habilidad',
'distintos', 'diferentes',
'miedo', 'temor',
'talento', 'habilidad',
'actividades', 'tareas',
'habilidades', 'destrezas',
'positivo', 'favorable',
'imaginación', 'creatividad',
'hacer', 'realizar',
'cuidado', 'precaución',
'padres', 'progenitores',
'confianza', 'seguridad',
'Dios', 'divinidad',
'bien', 'bueno',
'bien', 'bueno',
'bien', 'bueno',
'padres', 'progenitores',
'bien', 'bueno',
'bien', 'bueno',
'mal', 'malo',
'mal', 'malo',
'miedo', 'temor',
'evitación', 'elusión',
'anhelo', 'deseo',
'muchos', 'varios',
'bien', 'bueno',
'alivio', 'desahogo',
'bienestar', 'comodidad',
'acuerdo', 'convenio',
'respaldo', 'apoyo',
'preparación', 'preparativos',
'éxito', 'triunfo',
'galletas', 'biscuit',
'sólo una', 'única',
'negativo', 'adverso',
'lo último que se pierde', 'esperanza',
'fe', 'creencia',
'elección', 'decisión',
'mente', 'cerebro',
'acotación', 'observación',
'caracterización', 'descripción',
'dinero', 'efectivo'
