'propiedad', 'código',
'intranquilidad', 'ansiedad',
'impaciencia', 'prisa',
'fuera de lugar', 'inapropiado',
'prevención', 'precaución',
'bien/mal', 'calidad',
'auxilio', 'ayuda',
'suceso', 'evento',
'vida', 'existencia',
'rápidez', 'velocidad',
'físico', 'corporal',
'ejemplo', 'muestra',
'no delincuencia', 'legalidad',
'confianza', 'seguridad',
'consentimiento', 'acuerdo',
'premio', 'recompensa',
'complacencia', 'satisfacción',
'ataque', 'agresión',
'choque', 'colisión',
'análisis numérico', 'cálculo',
'seguridad', 'protección',
'borrador', 'borrador',
'deseo', 'anhelo',
'querer', 'desear',
'inquietud', 'preocupación',
'a favor', 'favorable',
'convenio', 'acuerdo',
'pacto', 'acuerdo',
'estrategia', 'plan',
'veracidad', 'verdad',
'no mentir', 'honestidad',
'remordimiento', 'culpa',
'consejo', 'recomendación',
'ahogamiento', 'asfixia',
'optar', 'elegir',
'real', 'verdadero',
'opción', 'elección',
'camino', 'ruta',
'desafío', 'reto',
'palpitaciones', 'latidos',
'consecuencias', 'resultados',
'anticipación', 'expectativa',
'sufrimiento', 'dolor',
'dinero', 'efectivo',
'satisfacción', 'alegría',
'objetivos', 'metas',
'deseo', 'anhelo',
'permitir', 'autorizar',
'deber', 'responsabilidad',
'imposición', 'obligación',
'responsabilidad', 'obligación',
'quehaceres', 'tareas',
'labia', 'habilidad verbal',
'real', 'verdadero',
'concreto', 'específico',
'palabra', 'vocablo',
'estipulación', 'condición',
'diccionario', 'vocabulario',
'deseo', 'anhelo',
'mal', 'negativo',
'observación', 'análisis',
'responsabilidad', 'obligación',
'disgusto', 'desagrado',
'placer', 'satisfacción',
'meta', 'objetivo',
'satisfacción', 'alegría',
'consenso', 'acuerdo',
'alianza', 'asociación',
'sin salida', 'atolladero',
'incontrolable', 'inmanejable',
'pánico', 'miedo',
'monetario', 'económico',
'don', 'talento',
'empatía', 'comprensión',
'estabilidad', 'equilibrio',
'no peligro', 'seguro',
'candados', 'cerraduras',
'no voluntad', 'involuntario',
'confort', 'comodidad',
'justificación', 'razón',
'deporte', 'actividad física',
'importante', 'significativo',
'habilidades', 'destrezas',
'deporte', 'actividad física',
'motricidad', 'movimiento',
'habilidades', 'destrezas',
'esquivar', 'evitar',
'agilidad/fuerza', 'destreza',
'esfuerzo', 'dedicación',
'esfuerzo', 'dedicación',
'cumplimiento', 'realización',
'intranquilidad', 'ansiedad',
'querer', 'desear',
'omisión', 'exclusión',
'miedo', 'temor',
'advertencia', 'aviso',
'ataque', 'agresión',
'no saber', 'ignorancia',
'tratamiento contra', 'terapia',
'ataque', 'agresión',
'guardias', 'vigilantes',
'contraseña', 'clave',
'dinero', 'efectivo',
'confianza', 'seguridad',
'entendimiento', 'comprensión',
'visión', 'perspectiva',
'entendimiento', 'comprensión',
'común', 'compartido',
'rendición', 'entrega',
'empatía', 'comprensión',
'triunfo', 'victoria',
'logro', 'éxito',
'meta', 'objetivo',
'alegría', 'felicidad',
'satisfacción', 'alegría',
'risa', 'carcajada',
'opción', 'elección',
'voluntad', 'deseo',
'correcto', 'adecuado',
'concejo', 'recomendación',
'advertencia', 'aviso',
'recomendación', 'sugerencia'
