sentimiento,sentimiento
por lo que se le perdona la vida a alguien en las peliculas,perdón
necesario para cumplir objetivos,objetivos
organizar recursos o personas,organización
estrategia,estrategia
capacidad,capacidad
por lo que se diferencian las personas,personal
lo que permite cumplir algunas metas,meta
pueden ser blandas o duras,blandas
lo que genera un trabajo,trabajo
utilidad,utilidad
contrario a mentira,no mentir
confianza ,confianza
fe que algo va a pasar,fe
conseguir metas,meta
ganar,ganar
lo que permite innovar,innovación
en lo que se basa el éxito de un negocio,éxito
un problema sin solcion es una,problemas
alegría,alegría
sentimiento,sentimiento
contrario a tristeza,no tristeza
sentimiento,sentimiento
comprension,comprensión
sentimiento,sentimiento
logica,lógica
analisis,análisis
vida,vida
inteligencia,inteligencia
abstraccion,abstracción
empatia,empatía
paciencia,paciencia
impaciencia,impaciencia
impulsivo,impulso
angustia,angustia
ambigüedad,ambigüedad
apuro,apuro
contento,alegría
comodidad,comodidad
estabilidad,estabilidad
equilibrio,equilibrio
control,control
de tener espacio ,espacio
concreto,concreto
hecho,hechos
constante,constante
presición,precisión
habilidad,habilidades
facilidad,facilidad
maestria,maestría
habilitado,habilidades
seguro,seguridad
destreza,destreza
facilidad,facilidad
de poder hacer cosas,poder
opcion,opción
seguridad,seguridad
inestabilidad,inestabilidad
sensacion,sensación
angustia,angustia
tension,tensión
estrés,estrés
organizado,organización
tranquilo,tranquilidad
pensado,pensamiento
racionalizado,razonamiento
ordenado,orden
bueno,bien
empatico,empatía
benevolo,bondad
inteligente,inteligencia
sabio,sabiduría
perdon,perdón
del bien,bien
claro,claro
de hacer notar una accion o favor,favor
atencion,atención
sociedad,sociedad
regla,reglas
cortesia,cortesía
amabilidad,amabilidad
de bien,bien
nervioso,nerviosismo
preocupacion por algo,preocupación
querer tener o hacer algo pronto,querer
querer que pase rapido el tiempo por x motivo,querer
sudor en las manos,sudor
existe antes de una competencia,competencia
todas las personas lo demuestran de maneras diferentes,todos
es una forma de mostrar que se esta nervioso por algo,nerviosismo
un deber,deber
responsabilidad de hacer algo,responsabilidad
algo que debe cumplirse,deber
algo que se debe hacer o no hacer,hacer
consejo,concejo
hablar sobre mejora de algo,mejorar
como hacer algo mejor,mejorar
como corregir algo,correción
capacidad de pensar,pensamiento
propio del ser humano,humano
inteligencia,inteligencia
capacidad de argumentar o debatir algo,argumentación
existe en un lema chileno,lema patrio
parecido a la alegria,alegría
mucha gente la busca,búsqueda
la relacionan con el dinero,dinero
se da cuando se hace algo bien ,bien
cuando nos va bien en la vida,bien
confianza,confianza
antivirus,antivirus
sistema que aleja el peligro,no peligro
resguardar algo de robos,resguardo
guardias,guardias
proteccion,protección
piedad,piedad
misericordia,misericordia
sentir tristesa por algo o alguien,tristeza
empatia,empatía
estrategia,estrategia
como llegar a un punto determinado,llegar
