liga a un sujeto a un actuar,acción
razonamiento,razonamiento
idea,idea
el resultado de la realización de nuestras aspiraciones,aspiraciones
ganador,ganar
los mejores lo logran,logro
las figuras televisivas y deportivas lo obtienen,fíguras
aptitud,aptitud
la mejor forma de hacer las cosas,forma
alegría,alegría
sonrisa,sonrisa
Fue muy estudiado por Kant,filosofía
virtud,virtud
consiste en decir la verdad,verdad
comprender la especial situación del otro,comprensión
humanidad,humano
Estado de alerta,alerta
Se aproxima peligro ,peligro
Cuando se te advierte de algo ,advertencia
Te hace poner precavido ante una situación o varias ,precaución
Pretende hacer que sientas miedo ,miedo
Tener mayor capacidad innata,capacidad
Se va mejorando con la práctica,práctica
Se obtiene mayor rendimiento ,rendimiento
Nos hace tener ideas y cuestionarnos cosas ,idea
Es personal ,personal
Es un modo de reflexionar,reflexión
Nos conecta con nosotros mismos,uno mismo
Nos identifica quién somos,identidad
Sentirse protegido ,protección
Libre de riegos ,no riesgo
Lo que uno recibe después de hacer un favor,favor
Muestra de gratitud ,gratitud
Expuesto a consecuencias negativas,exposición
Alta probabilidad de riesgos ,riesgo
Estado de alerta,alerta
No te encuentras seguro ,inseguridad
Fe,fe
Lo último que se pierde,lo último que se pierde
Fe de una nueva oportunidad,fe
Lo que se tiene cuando se cree que algo imposible se puede arreglar,imposible
Algo objetivo ,objetividad
Se proyecta a futuro ,futuro
Preocupación  por el futuro ,preocupación
algo que concuerdan dos o más partes,dos o más partes
sentimiento angustiante causado por fracaso ,angustia
sentimiento producido por falta de capacidad de espera,incapacidad
ser responzable de una acción ,responsabilidad
sentimiento de satisfacción por alguna buena acción,sentimiento
recompensa ,recompensa
admitir ,admitir
sentimiento agradable,sentimiento
sentimiento provocado por situaciones positivas,positivo
capacidad,capacidad
caracteristica positiva,positivo
elegir ,elección
por una camino u otro,elección
tomar una postura,postura
pensar en lo que se aproxima y sus consecuencias,pensamiento
manifestación positiva ,positivo
ser cargante,cargante
aquello que su busca para saber qué significa algo,significado
alegria,alegría
se transmite ,transmición
se irradia ,irradiación
lo que se busca en la vida,búsqueda
contento ,alegría
capacidad,capacidad
recurso trabajado ,trabajo
dominio heredado ,dominio
equivalencia,equivalencia
se usa en matemáticas,matemáticas
certeza,certeza
estado de angustia,angustia
estado que vive una persona,estado
Común a fin de semestre ,fin semestre
representa un riesgo,riesgo
es peligroso,peligro
enemigo,enemigo
se tiene conciencia de qué hacer,conciencia
se aprende,aprendizaje
cualidad,cualidad
reflexión,reflexión
es mental,mental
es abstracto,abstracción
sensación,sensación
estar conforme,conformidad
inseguridad,inseguridad
situacion incomoda,incomodidad
riesgo,riesgo
fe,fe
sentimiento ,sentimiento
trastorno,trastorno
se puede producir estando bajo presión,presión
tratado,tratado
Genera angustia y miedo en las personas,angustia
Riesgo,riesgo
Resulta de la poca seguridad,inseguridad
amenaza para el bienestar,amenaza
Las personas buscan estar a salvo de el ,a salvo
Conducta de riesgo ,riesgo
Las personas que lo sufren pueden llegar a situaciones extremas,extremos
Lleva a conductas asociadas con la psicopatia ,psicopatía
resulta de un mal acto provocado por una persona,mal
Las personas que la sienten parten por el arrepentimiento,arrepentimiento
Causa gran angustia,angustia
Determinacion de un futuro,futuro
Ideas,idea
Ayuda a las personas a entender que son las cosas,ayuda
Proporciona sabiduria,sabiduría
Posible peligro,peligro
Da inseguridad a las personas,inseguridad
Sentimiento que sirve para ayudar al resto ,ayuda
Sucede a un logro ,logro
Motivo de orgullo ,orgullo
Todas las personas lo buscan ,humano
Poder ,poder
Suele evitar problemas,no problemas
alegría,alegría
provoca sonrisas,sonrisa
Lograr algo,logro
es una emoción,emoción
se establece entre dos entidades para un fin,dos o más partes
Una especie de compromiso,compromiso
