nos permite razonar,razonamiento
sinceridad,sinceridad
cuando se nos da esta situacion debemos aprovecharla,aprovechar
algo que nos hace feliz,felicidad
trastorno,trastorno
cuando no podemos vivir sin alguna cosa,no vida
bases solidas,bases
hay que aprovecharla,aprovechar
alerta,alerta
sentimiento,sentimiento
conciencia,conciencia
se siente frente a situaciones desconocidas,desconocido
Sentimiento de angustia,angustia
compromiso que se debe realizar,compromiso
existen escritas y de palabra,oral/escrita
se usa mucho en las matemáticas,matemáticas
relacionado con pensamientos ordenados,pensamiento
e al abstracto,abstracción
muestra la forma de ver las cosas,forma
capacidad para hacer algo,capacidad
potencial ,potencial
Se idea,idea
Puede perjudicar,perjuicio
Se demuestra con sonrisas,sonrisa
Abunda cuando estas con amistades,amistad
Chocolates,chocolates
Pretexto,pretexto
reconocer el gesto de la otra entidad,reconocimiento
algo especial,especial
innovador ,innovación
tener suerte,suerte
ser inteligente,inteligencia
una reflexion,reflexión
se da en una conversacion apropiada,conversación
existente ,existir
se puede tomar como una reflexion religiosa,reflexión
sirve para librarse de algo,librarse
certidicado,certificado
es un fundamento,fundamental
es como piensan las personas,pensamiento
se asocia a una proporcion,proporción
te reprochan ,reproche
Los filósofos lo tenían como fuente de conocimiento. ,filosofía
Este sentimiento nos lleva a la inseguridad ,inseguridad
Razonar,razonamiento
Asociar,asociación
Forma de hacer conciencia ,conciencia
incertidumbre ,incertidumbre
incomodidad,incomodidad
Enfermedad,enfermedad
Depende de variables ,variables
Puede ser algo que se potencia,potencia
Sinceridad ,sinceridad
Evidencia ,evidencia
Pureza,pureza
Cualidad ,cualidad
Parte de un fin mayor ,fin mayor
No es algo planeado ,no planeado
Las cosas estaran mejor ,mejorar
Causa diferentes emociones en la gente ,emoción
Se crítica ,crítica
Futuro,futuro
Ambiguo,ambigüedad
Existen diferentes tipos ,diferentes
Emocion ,emoción
Sentimiento ,sentimiento
conjunto de situaciones que se intentan realizar para perjudicar a algo/alguien,perjuicio
ingenio,ingenio
voces internas,interno
las mutuales tratan de brindarla,mutuales
sientes esto cuando alguien te da algo que necesitas,sentimiento
los lugares altos nos dan esta sensación,sensación
la gente de pueblos en guerra siente esto,guerras
cuando nos sentimos de esta forma nos dan ganas de comer,hambre
saber que algo vendra despues,saber
se realiza en el lobulo frontal,lóbulo frontal
es lo que debe dar la gente que no cumple,no cumplimiento
muy común en personas irresponsables,irresponsabilidad
la eventualidad de pérdidas,pérdidas
imperatividad,imperativo
reflexión,reflexión
proceso mental,mental
se asocia con la riqueza,riqueza
solo pocos llegan a él,pocos
se puede adquirir innatamente o por la práctica,innato
plenitud,plenitud
payaso,payaso
"un estado íntegro del ser, más que algo momentáneo",integridad
principio moral y religioso muy extendido,moral
Situación de tensión,tensión
Lo hacemos la mayor parte del día,todos los diás
También puede ser un nombre de mujer,nombre
Puede ser un tipo de trastorno ,trastorno
sentimiento causado por un arrepentimiento,arrepentimiento
inconsciente,inconsciente
explicación de conceptos u objetos,explicación
estado de ánimo,ánimo
una cosa o la(s) otra(s),cosa
manifestar una preferenica,preferencia
demostrar que se tomo en cuenta lo realizado,demostración
cordialidad,cordialidad
reiterar una alternativa,repetición
no ver más allá ,no más alla
descripción,descripción
explica que hace,explicación
sirve para saber como es algo desconocido ,conocimiento
dar a conocer algo ,conocimiento
dar términos a una palabra,término
poder trabajado ,poder
dominio ,dominio
llama la atención ,atención
restringir ,restringir
sabiduría,sabiduría
saber algo,saber
estado crítico ,critíco
jaque ,jaque
es una sensación,sensación
estar a salvo,a salvo
modelo a seguir,modelo
es justo,justo
compromiso,compromiso
Explicar que es algo,explicación
Las personas que reciben un sueldo la tienen,sueldo
Genera tranquilidad en las personas,tranquilidad
