se puede demostrar mediante un regalo,regalo
se relaciona a la alegría,alegría
situación amenzante,amenaza
situación de riesgo,riesgo
el opuesto de seguridad,inseguridad
es negativo,negativo
amenza inminente,amenaza
situación esperada a futuro,futuro
similar a fe,fe
nombre de mujer relacionado a un deseo futuro,futuro
matiene la fe en las personas,fe
situación estructurada a futuro,futuro
se puede armar solo o con más personas,personal/grupal
en los trabajos se utilizan para aumentar la producción,trabajo
acción a futuro interiorizada ,futuro
preocupación excesiva hacia el futuro,preocupación
es un tipo de enfermedad,enfermedad
pacto ,pacto
unión de pensamientos o acciones ,unión
se genera mediante un concenso entre  personas,consenso
es importante  para llevar a cabo un proyecto,importante
se da entre dos o más partes,dos o más partes
si lo ignoras puedes salir perjudicado,perjuicio
generalmente esta señalado,advertencia
es real,real
tienes que tener cuidado si te encuentras en esta situacion,cuidado
responsabilidad,responsabilidad
tienes que hacerlo,hacer
puede llevar a la locura o a la adiccion,locura
logica,lógica
uso del cerebro,cerebro
es el uso de la logica,lógica
eleccion,elección
alguna explicacion por haber omitido/ relizar un hecho,explicación
termino de un objetivo,término
pasar todos los ramos,aprobación
ir a la loteria y que te toque el ganador,premio
ingresos por vender algo,ingreso
acto de recibir algo a cambio de otra cosa,intercambio
posibilidad de hacer algo,posibilidad
si no te dan una no triunfas,necesario
si la aprovechas puedes lograr un objetivo,aprovechar
no es agresiva,no agresiva
peticion,petición
sirve para ver puntos de vista distintos,distintos
descontrol,descontrol
una madre lo siente cuando pierde a su hijo por ejemplo,perdida
es una emocion muy fuerte,emoción
dolor,dolor
consecuencia de hacer algo mal,consecuencias
responsabilidad de algo,responsabilidad
conciencia de error,conciencia
advertencia agresiva,advertencia
terror,terror
verdad,verdad
decir lo que pienso,decir
buena persona,bien
transparencia ,transparencia
concepto diametralmente contrario a la mentira,no mentir
hace algo bien,bien
ganar ,ganar
sortear un obstaculo ,sortear
deber,deber
todas las personas tienen,humano
trato,trato
entendimiento,entendimiento
las personas los hacen para los negocios,negocios
es parte de las relaciones basicas entre los seres humanos,relación
pena,pena
es un sentimiento,sentimiento
la mayoria de las personas lo ha sentido alguna vez,muchos
Ser transparente con otra persona,transparencia
Contar la verdad,verdad
Asumir el presente,aceptación
Evitar la mentira,no mentir
Verdad,verdad
Utilidad,utilidad
Riqueza obtenida,riqueza
Cuanto saque de un negocio,negocios
El corte personal,personal
Resultado final,resultado final
Nerviosismo,nerviosismo
Angustia,angustia
El peor error frente a un problema,error
Evitar la calma,inquietud
Tener fe en algo,fe
Creer que algo benevolo podria suceder,creencia
Dar un salto a ciegas,a ciegas
Sentimiento,sentimiento
Trato,trato
Punto de vista frente a algo,punto de vista
Idea,idea
Filosofia,filosofía
Cada uno lo expresa de una distinta forma,expresión
Logro adquirido,logro
Un muy buen resultado,bien
Nos llena de felicidad,felicidad
Todos lo quieren lograr,logro
Victoria,victoria
Honestidad,honestidad
El camino correcto,correcto
Transparencia,transparencia
Sinceridad,sinceridad
El arma mas poderosa,arma
Hablar con la tranquilidad,tranquilidad
Consiencia limpia ,conciencia
Solucion,solución
Posibilidad,posibilidad
Momento esperado,momento
Hay gente que las deja pasar,dejar pasar
Forma de actuar ya pensada,acción
Se efectuan antes de un partido,deporte
Idear una forma de lograr algo ,idea
Especificos para distintas tareas,tareas
Es una virtud,virtud
Se relaciona con ser bueno para algo,bien
Trato,trato
Tratado,tratado
División,división
Si se tiene compulsivamente es un trastorno mental,trastorno
si uno tiene esto y no consigue lo que quiere es dañino,daño
Cuidado,cuidado
hay carteles con esta palabra que avisan que algo malo puede suceder,advertencia
Preservativo,preservativo
