Evitar una situación exponiendo una circunstancia x ,evitación
Ausencia de algo,ausencia
Aquello que causa placer o conformidad  a las personas,placer
Es aquello que provoca tranquilidad o sentimientos de alegría  ,tranquilidad
Conseguir o concretar un sueño,conseguir
tranquilidad,tranquilidad
fe,fe
esperanza ,esperanza
Aquel que se acerca para expresarte su gratitud por algo que hiciste,gratitud
Retribución por un acto,retribución
empatía,empatía
en la actualidad hay algunos que hacen lo contrario y lo usan como venganza,no venganza
Desempeño extraourdinario en algun arte,desempeño
Se relaciona con la inteligencia,inteligencia
Inteligencias,inteligencia
Es una capacidad distinta de la común ,capacidad
Competencia,competencia
Un trastorno de personalidad,trastorno
Es una fijación por algo determinado,fijación
Opinión,opinión
propuesta,propuesta
Es cuando una persona te propone que realices una acción sin presión,no presión
Orientar ,orientación
Ideas,idea
un nucleo de ideas,idea
lo abstracto,abstracción
el mundo de la filosofía ,filosofía
Concenso,consenso
momento feliz,felicidad
sentirse bien ante una situaciòn ,bien
sentirse pleno ,plenitud
decir la verdad,verdad
no mentir,no mentir
no oculptar nada,no mentir
pensar antes de actuar,pensamiento
pensar un acto,pensamiento
tener fe,fe
creer que ocurrira algo,creencia
describir algo,descripción
obtencion de recursos,obtención
obstener algo personal,personal
logro de algo,logro
querer tener algo,querer
visio,vicio
ser incapaz de dejarlo,incapacidad
estar siempre con eso,repetición
querer hacer algo ,querer
tener algo en mente,mente
sentirse protegido ,protección
confiar,confianza
sentirse bien ,bien
Suele ser una mentira,mentira
Tener certeza,certeza
Cordura,cordura
Estar en lo correcto,correcto
Estado de ànimo,ánimo
Se da con cosas buenas,bien
Alegrìa,alegría
Estar contento,contento
Lo contrario a tristeza,no tristeza
Emociòn,emoción
Estar feliz,felicidad
Protecciòn,protección
Resguardo,resguardo
Se da de padres a hijos,padres
La brinda Carabineros ,policias
Labor de los Guardias,guardias
Sentimiento,sentimiento
Algo que conmueve,conmoción
Emociòn,emoción
Sentir làstima por otro,lástima
Pena por alguna situaciòn,pena
Apiadarse de algo o alguien,piedad
Dar las gracias,gratitud
Dar un regalo,regalo
Sentimiento hacia alguien,sentimiento
Realizar un favor a alguien,favor
Responder ante el favor de alguien,favor
Ser bueno en algo en especìfico,bien
Fuerte de alguien,fuerza
Se logra con la pràctica,práctica
Ganar,ganar
Lograr las metas,logro
Que a alguien le vaya bien en la vida,bien
Que todo salga bien,bien
Es para ganadores,ganar
Chanche,chance
Momento apropiado,momento apropiado
Algo que no se puede dejar pasar,aprovechar
"Si se da, se tiene que aprovechar",aprovechar
Idea en la cabeza,idea
sentimiento,sentimiento
actitud,actitud
empatía,empatía
pretexto,pretexto
narracion de hechos,narracción
justificacion,justificación
es una capacidad,capacidad
existen diferentes categorias,diferentes
practica continua ,práctica
caracteristica,características
sentimiento ,sentimiento
pensamiento recurrente,pensamiento
sentimiento,sentimiento
sensacion de escapar,escape
una persona puede tenerla,personal
miedo,miedo
sensacion de miedo,miedo
amenaza hacia la vida,amenaza
existe en todas partes,todas partes
pensar,pensamiento
saber,saber
conocimiento,conocimiento
inteligencia,inteligencia
verdad,verdad
es una forma de sincerarse,sinceridad
transparencia,transparencia
expresión,expresión
es una forma de atraer felicidad,felicidad
plenitud,plenitud
metas personales,meta
lograr objetivos,logro
deberes,deber
acto impuesto por algo o alguien,imposición
