Cuando no entiendo algo necesito una ,necesario
Explicar una palabra de mejor manera ,explicación
Contrario a tristeza ,no tristeza
Sentimiento ,sentimiento
Cuando algo sale bien me provoca ,bien
Incomodidad ,incomodidad
Necesidad de algo inalcansable  ,necesario
Querer hacer algo rápido ,querer
Consejo ,concejo
Ayuda ,ayuda
Cuando necesito ayuda sobre algo pido una,ayuda
Explicacion para tener una razon,explicación
Explicacion para hacer algo ,explicación
Las empresas poco rentable son las que tienen poca ,empresas
a hacer algo,acción
Decir la verdad,verdad
Sinceridad ,sinceridad
Pensar en algo todo el tiempo,pensamiento
Cuando quiero mucho repetir algo me provoca una ,repetición
Trastorno mental,trastorno
Solo quiere una cosa,sólo una
Enfocarse solo en una cosa,atención
No querer compartir algo,no compartir
Suele darse en momentos incomodos,incomodidad
Es una forma de sentirse,sentimiento
Virtud,virtud
Mucha gente no la tiene,muchos
Las buenas personas la tienen,bien
Logro,logro
Se siente bien,bien
Todos podemos lograrlo,logro
Se necesita disposicion,disposicion
Puede tener diferente significado para cada persona,personal
Te disgusta sentirla,enojo
Pensamiento,pensamiento
Se te ocurren ideas,idea
Ayuda a organizarce,ayuda
Todos hacemos alguno,todos
Pueden ser buenos,bien
Es un sentimiento personal,sentimiento
Proteccion par alguien o algo,protección
Sentimiento ,sentimiento
Nos lleva a hacer acciones por alguien,acción
Personas mas frias la tienen menos,no personas frías
Es buena,bien
Nos ayuda a ser mas solidarios,ayuda
Nos ayuda a pensar en el progimo,pensamiento
Describir algo,descripción
Se necesita previo conocimiento,conocimiento
Tiende a ser objetivo,objetivo
Sentimiento,sentimiento
incita a la violencia,violencia
capacidad,capacidad
innato,innato
proteccion ,protección
sentirse protegido ante peligros,protección
nos lo enseñan desde pequeños,enseñanza
genera estados animicos positivos,ánimo
no hay seguridad,inseguridad
tener confianza en algo,confianza
creer que alguna situacion saldra como se esperaba,creencia
tiene relacion con la fe,fe
toma en cuenta distintos factores ,personal/grupal
predisposicion a una accion,predisposición
estrés,estrés
trato,trato
decisión en conjunto ,decisión
toma de desiciones,decisión
es como un tratado,tratado
mide las capacidades,capacidad
la gente con discapacidad le cuesta conseguirla,no discapacidad
aparece cuando te enfrentas a algo nuevo,novedad
es una emoción,emoción
cualidad,cualidad
hablar siempre con la verdad,verdad
posibilidad,posibilidad
posibilidad de surgir,posibilidad
posibilidad de hacer algo que siempre quisiste y nunco has podido,posibilidad
cualidad,cualidad
lograr las metas propuestas,logro
"puede serlo una persona, una idea, un proyecto, etc.",idea
cualidad,cualidad
Apiadarse,piedad
pensamiento ,pensamiento
yo hago uso de ella cada vez que pienso,pensamiento
manía,manía
se llama igual que una galletas costas que parecen barquillos rellenos,galletas
competencia,competencia
Práctica,práctica
Talento,talento
Sentimiento que tenemos cuando decimos algo indebido a alguien,indebido
Estado emocional previo a la búsqueda de perdón.,emoción
Estado emocional alegre,alegría
Proceso interno mental sobre algo. ,mental
Acción de decir la verdad,verdad
Ligado a la veracidad ,verdad
Claridad,claridad
Cuando se pierde algo valioso entramos en un estado de preocupación,perdida 
Más que la preocupación,preocupación
situación que va más alla de los limites de la persona y le produce ansiedad. ,ansiedad
Calma,calma
Tranquilidad,tranquilidad
Protección,protección
Confianza ,confianza
Trato entre 2 o más personas.,trato
Compromiso hecho mediante palabras.,compromiso
"Cantidad de remuneración ya sea, en dinero, tributo o especies.",remuneración
Estado similar a la alegría que se da tras obtener hechos beneficiosos.,alegría
Estado de ánimo positivo y beneficiosos para el organismo.,ánimo
Carácterística de la personalidad que se da cuando una persona es verdadera con sus actos y palabras.,verdad
Característica que se da en personas que no mienten y actuan de manera correcta respecto también a lo que piensan.,no mentir
Aspecto que permite tener un pensamiento lógico.,lógica
tener que hacer algo si o si ,hacer
son diferentes en cada persona ,diferentes
emocionado ,emoción
alegria ,alegría
decir la verdad ,verdad
cuando uno es honesto dice la ,honestidad
estar preocupado ,preocupación
pensar,pensamiento
Inerperado,inesperado
Uno la tiene después de haber cometido algún error,error
Uno se siente responsable de lo ocurrido,responsabilidad
Puede causar enfermedades mentales,enfermedad
