algo que aparece cuando lo necesitas ,necesario
felicidad ,felicidad
cuando llegas bien al final de algo ,final
cuando ganas un juego ,ganar
deber ,deber
cuando se tiene que hacer algo,hacer
cuando estudias para una prueba ,académico
trabajo,trabajo
bueno,bien
las personas que ayudan a los pobre lo tienen ,ayuda
bondadoso,bondad
entender a una personas ,entendimiento
empatia ,empatía
pasivo,pasivo
cuando nos perdonan ,perdón
"peligro, riesgo, dañino, herida, muerte, asesino, daños, virus, enfermedad, corrupción",peligro
riesgo,riesgo
corrupción,corrupción
capacidad,capacidad
aptitud para hacer algo,aptitud
capacidades manuales,capacidad
razonamiento,razonamiento
capacidad crítica,crítica
reflexión,reflexión
confianza,confianza
tranquilidad,tranquilidad
barreras de protección,barrera
fortaleza,fortaleza
gratificación,gratitud
se produce luego de hacer un favor,favor
es una señal de aprecio por lo que el otro hizo por uno mismo,aprecio
produce felicidad,felicidad
empatía,empatía
riesgo,riesgo
inseguridad,inseguridad
veneno,veneno
advertencia,advertencia
no es compatible con seguridad,inseguridad
miedo,miedo
puede llevar a la muerte,muerte
Paz,paz
motivación,motivación
estrategia,estrategia
por lo general es grupal,grupal
permite organizarse,organización
indica qué es lo que vamos a hacer,hacer
ganas de hacer algo,ganar
descontrol,descontrol
produce un malestar,malestar
negociación,negocios
forma de resolver conflictos,resolver conflicto
trato,trato
calculado,cálculo
entendimiento,entendimiento
Código de confianza,confianza
Disculpa injustificada,injuntificada
Se opone al hacer,no hacer
Amenaza,amenaza
Provoca comportamiento defensivo,defensa
Induce estado de alerta,alerta
Opuesto a la seguridad,inseguridad
Nos enfoca totalmente en el,atención
Sube la adrenalina,adrenalina
Produce repulsión,repulsión
Procesamiento de ideas,idea
Nos aleja del presente,alejamiento
Reflexión,reflexión
Razonamiento lógico,razonamiento
Cultivable desde el entendimiento,entendimiento
Influenciable por la personalidad,influencia
Explicación ,explicación
Tiende a asociarse con el positivismo,positivo
Confianza,confianza
Motivación,motivación
Punto de inflexión,inflexión
Elección,elección
Elige un camino,elección
Arrepentimiento,arrepentimiento
Posterior a experimentar el daño hecho a otro,post daño
Ventaja ,ventaja
Experencia,experiencia
Toda persona lo tiene,humano
Es una acto,acción
Peligro,peligro
Cuando una persona intimida a otra,intimidación
Cuando alguien esta en lo correcto,correcto
Es la capacidad de cada persona,capacidad
Es un sentimiento,sentimiento
Cuando alguein comete un error,error
Gracias,gratitud
Uno envía un saludo o un regalo ,regalo
Cuando alguien retribuye algo,retribución
Cuando uno se compromete a algo,compromiso
Responsabilidad,responsabilidad
Una tarea por hacer,hacer
Es lo contrario a mentira,no mentir
Es un valor ,valor
"Uno debe siempre decirla, aunque duela",deber
Es algo bueno,bien
Cuando una persona es sincera,sinceridad
es abstracta,abstracción
Decir algo para poder aunsentarse a algo en donde me había comprometido,ausencia
Es una manera de mentir ,mentira
justificación,justificación
Amenaza,amenaza
Consejo,concejo
Cuando doy mi opinión,opinión
recomendación,recomendación
Idea que da una persona a otra,idea
Trato entre dos partes,trato
Tratado entre dos o más partes que beneficia a todos,tratado
Esquema mental para lograr una meta,esquema
Idea que lleva consigo pasos para lograr algo,idea
Una idea con un fin,idea
Estado de una persona ante algo que le afecta,afectación
Trastorno que puede desembocar en graves adicciones,trastorno
Bruxismo,bruxismo
Lo que brindan los carabineros y los guardias,policias
Lo que sientes al hacer algo que sabes que es lo correcto,correcto
Lo que sientes al tener el apoyo de la gente que te importa,apoyo
Deberes,deber
Lo que tienes en tu mente al imaginar historias falsas (pasarse rollos),imaginación
Lo que tenemos al ayudar a una persona,ayuda
Descripcion ,descripción
